Geo_ID,Midblock,Year,All_Motorized_Vehicles_AADT_24_,X,Y,Lat,Long,ObjectId
__5QEFH3,INNES RD btwn TRIM RD & VALIN ST (__5QEFH3),2022,10337,386815.9636,5037373.046,45.471467,-75.451064,534
__3ZA3M1,OLD MONTREAL RD btwn KING ARTHUR ST & QUIGLEY HILL RD (__3ZA3M1),2022,2682,387892.3456,5041221.979,45.505968,-75.436648,535
__3ZA07Q,BROADVIEW AVE btwn KENWOOD AVE & PRINCETON AVE (__3ZA07Q),2022,860,362812.6885,5027541.544,45.385412,-75.759178,536
__3ZA2P9,BLAKE BLVD btwn BLAKE BLVD & JEAN TALON ST (__3ZA2P9),2022,1137,371195.6924,5033053.285,45.43426,-75.651396,537
__3ZA65Y,DOWSER ST btwn GLEN ST & MANDOR CRES (__3ZA65Y),2022,141,384918.7965,5011104.917,45.235347,-75.47958,538
__3ZACV0,KLONDIKE RD btwn MARCH VALLEY RD & MARCONI AVE (__3ZACV0),2022,624,349986.474,5024728.729,45.361047,-75.923217,539
__3ZA6LI,NICKERSON WAY btwn BEN ROYAL AVE & REMINGTON WAY (__3ZA6LI),2022,83,377861.0184,5014391.881,45.26569,-75.568975,540
__5DXO01,PARKWAY (THE) btwn CALLAGHAN PRIV & OAKES WD (__5DXO01),2022,1719,352001.9321,5020566.301,45.323459,-75.897889,541
__3ZABWW,AHEARN AVE btwn CROFT ST & FARROW ST (__3ZABWW),2022,219,359571.2075,5024788.525,45.360901,-75.800874,542
__6KE4J1A,WOODRIDGE CRES btwn BAYSHORE DR & BAYSHORE PS (__6KE4J1A),2022,3029,358890.422,5023751.934,45.351627,-75.809677,543
__3ZABK8,GRENON AVE btwn NOREN AVE & NOREN AVE (__3ZABK8),2022,365,360014.6735,5023905.552,45.352922,-75.795313,544
__3ZAA33,CORKSTOWN RD btwn BURNBROOK CRES & WESTDALE AVE (__3ZAA33),2022,1228,357804.1606,5023249.503,45.347189,-75.823593,545
__3ZABK9,QUEENSVIEW DR btwn END & PINECREST RD (__3ZABK9),2022,5883,360698.9413,5023950.215,45.353269,-75.786575,546
__3ZABJA,REGENCY TER btwn BLOOMSBURY CRES & END (__3ZABJA),2022,581,361874.9088,5023468.771,45.348842,-75.771623,547
__3ZABUF,SEVERN AVE btwn ARKELL ST & CONNAUGHT AVE (__3ZABUF),2022,717,360991.1785,5024356.015,45.356897,-75.7828,548
__3ZA4M2,PINECREST RD btwn KELLY AVE & ST. STEPHEN'S ST (__3ZA4M2),2022,16511,360250.346,5024016.985,45.353906,-75.792293,549
__3ZA1R4,PARKHAVEN AVE btwn DRESDEN CRES & DRESDEN CRES (__3ZA1R4),2022,360,361513.0567,5025041.675,45.363025,-75.77606,550
__3ZABX4,GEORGINA DR btwn EDGEWORTH AVE & ROSEWOOD AVE (__3ZABX4),2022,2005,361234.5064,5025167.366,45.364178,-75.779602,551
__3ZABUM,ELMIRA DR btwn COBDEN RD & LAMBETH WALK (__3ZABUM),2022,1041,361455.9883,5024020.939,45.353845,-75.776906,552
__3ZA0AP,CENTREPOINTE DR (__3ZA0AP),2022,6195,362352.9022,5023163.144,45.346053,-75.765559,553
__3ZA0AQ,CONSTELLATION CRES btwn CENTREPOINTE DR & TURN LANE (__3ZA0AQ),2022,1028,362468.7295,5023310.636,45.347371,-75.764064,554
__3ZA0QG,DENBURY AVE btwn DOVERCOURT AVE & KEENAN AVE (__3ZA0QG),2022,652,362792.6885,5027152.04,45.381909,-75.75948,555
__3ZA4OJ,CHURCHILL AVE   N btwn KENWOOD AVE & RAVENHILL AVE (__3ZA4OJ),2022,9590,363346.1906,5028016.548,45.389642,-75.75231,556
__3ZBN9U,RICHMOND RD btwn EDEN AVE & EDGEWOOD AVE (__3ZBN9U),2022,8767,363363.5706,5028381.566,45.392924,-75.752045,557
__3ZAAE2,KNIGHTSBRIDGE RD btwn LOCKHART AVE & WOODROFFE AVE (__3ZAAE2),2022,1229,361699.8166,5026590.198,45.376943,-75.773498,558
__4IHRZT,KERR AVE btwn BROADVIEW AVE & NADOLNY SACHS PRIV (__4IHRZT),2022,1864,363278.3211,5026559.443,45.376536,-75.753349,559
__3ZAAWF,FIELD ST btwn CHECKERS RD & MAJOR ST (__3ZAAWF),2022,255,362566.5108,5024153.16,45.354944,-75.762718,560
__3ZA4YU,KNOXDALE RD btwn CREMONA CRES & SKIPTON RD (__3ZA4YU),2022,3656,362230.183,5021147.487,45.327927,-75.767359,561
__3ZAALE,LAZARD ST btwn DUBLIN AVE & IRIS ST (__3ZAALE),2022,172,362464.6866,5024685.518,45.359742,-75.763956,562
__3ZA0CS,BEL-AIR DR btwn FIELD ST & GARFIELD AVE (__3ZA0CS),2022,1112,362664.131,5025055.903,45.363059,-75.761367,563
__61W6SH,PERCIFOR WAY btwn LEITA PL & WHISPERING WINDS WAY (__61W6SH),2022,950,,,,,564
__6R2LAO,BRASSEUR CRES btwn DESTINY PRIV & WINSOME TER (__6R2LAO),2022,150,386097.9134,5037533.785,45.472997,-75.460219,565
__3ZA81N,DONALD ST (__3ZA81N),2022,6837,371245.7159,5032375.58,45.428157,-75.650848,566
__3ZA815,DONALD ST btwn OKEE ST & TELFORD AVE (__3ZA815),2022,6941,371791.2176,5032437.579,45.428663,-75.643869,567
__3ZA6BA,AMIENS ST btwn PRESTONE DR & PRESTWICK DR (__3ZA6BA),2022,2376,382981.2516,5037500.578,45.473054,-75.500079,568
__3ZA6B8,AMIENS ST btwn PRESTONE DR & ST. GEORGES ST (__3ZA6B8),2022,1798,382775.4016,5037511.706,45.473178,-75.50271,569
__34IY21,PENDERBROOK AVE btwn TRADEWINDS DR & WINDING WAY (__34IY21),2022,154,367476.0283,5016400.664,45.284767,-75.701044,570
__5Z1S6F,NESTLETON ST btwn CORBRIDGE ST & WORTHAM WAY (__5Z1S6F),2022,635,385253.7263,5035303.948,45.453033,-75.471379,571
__3ZA66A,BELCOURT BLVD btwn LEBLANC DR & NOTRE DAME ST (__3ZA66A),2022,4054,381378.2117,5037111.208,45.469729,-75.52064,572
__3ZAZ9Z,BELCOURT BLVD btwn TOULOUSE CRES & TOULOUSE CRES (__3ZAZ9Z),2022,2822,381645.698,5036441.202,45.463671,-75.517324,573
__727TGH,GRACEWOOD CRES btwn CREEKVIEW WAY E & FINDLAY CREEK DR E (__727TGH),2022,428,374475.7228,5019643.832,45.313289,-75.611371,574
__5GN1H7,FORESTBROOK ST btwn BEAM ST & WOODMILL TER (__5GN1H7),2022,47,348988.449,5022765.493,45.343445,-75.936131,575
__4VGRKC,SPRINGRIDGE DR btwn HEATHERSTONE CRES & PEPPERGRASS RD (__4VGRKC),2022,701,385561.2583,5038521.698,45.481948,-75.466919,576
__4VGRNH,SPRINGRIDGE DR btwn LOBELIA WAY & PEPPERGRASS RD (__4VGRNH),2022,1352,385802.6836,5038331.548,45.480209,-75.463863,577
e___2HDH,ALLIUM ST btwn BARTONIA CIR & BARTONIA CIR (e___2HDH),2022,174,383932.7514,5033939.901,45.440912,-75.488485,578
__3ZA5SX,LATOUR CRES btwn GARDENWAY DR & GARDENWAY DR (__3ZA5SX),2022,158,383903.5093,5036821.858,45.466844,-75.488395,579
__4BBDP0,PEBBLE TRAIL WAY (__4BBDP0),2022,347,376366.7095,5014055.287,45.262815,-75.588063,580
__3ZA5S2,GARDENWAY DR btwn ESPLANADE AVE & THICKET WAY (__3ZA5S2),2022,1358,384533.1878,5036686.598,45.465556,-75.480366,581
__3ZAZ4S,CANYON WALK DR btwn MOUNTAIN MEADOWS CRES & OTTER TAIL CRES (__3ZAZ4S),2022,1265,368448.3411,5016389.92,45.284583,-75.688652,582
__3ZAC4A,MCGEE SIDE RD btwn DIAMONDVIEW RD & WILLIAM MOONEY RD (__3ZAC4A),2022,554,342740.0955,5018124.952,45.302053,-76.016216,583
__3ZAANF,WALLFORD WAY btwn BEAVERTON AVE & PARTHIA AVE (__3ZAANF),2022,422,365480.7011,5025046.022,45.362732,-75.725418,584
__3ZBOKH,FARLANE BLVD btwn KINGSMILL ST & WALLFORD WAY (__3ZBOKH),2022,670,365668.4234,5025065.244,45.362888,-75.723019,585
__3ZAAPT,DEER PARK RD btwn ATTWOOD CRES & ATTWOOD CRES (__3ZAAPT),2022,1484,366207.6881,5025357.132,45.365468,-75.7161,586
__3ZA78J,HAMLET RD btwn HAIG DR & SAUNDERSON DR (__3ZA78J),2022,331,372707.5687,5029229.001,45.399706,-75.632602,587
__3ZA34N,WOODROFFE AVE btwn ADIRONDACK DR & FIELD ST (__3ZA34N),2022,33083,362437.686,5024056.013,45.35408,-75.764374,588
__3ZAASK,VIEWMOUNT DR btwn NORICE ST & PALSEN ST (__3ZAASK),2022,2611,363860.1929,5022884.503,45.343421,-75.74636,589
__4QG7RR,WOODLAND AVE btwn HALLDON PL & LAWN AVE (__4QG7RR),2022,680,361527.5784,5025826.03,45.370081,-75.775785,590
__3ZA8K3,CHAPEL ST btwn LAURIER AVE E & OSGOODE ST (__3ZA8K3),2022,1220,369175.0438,5032174.311,45.42654,-75.677334,591
__3ZA8J2,NELSON ST btwn LAURIER AVE E & OSGOODE ST (__3ZA8J2),2022,983,368932.7079,5032027.581,45.425242,-75.68045,592
__3ZA8JD,SWEETLAND AVE btwn LAURIER AVE E & OSGOODE ST (__3ZA8JD),2022,896,369012.3772,5032076.78,45.425678,-75.679426,593
__3ZA8KN,RUSSELL AVE btwn LAURIER AVE E & OSGOODE ST (__3ZA8KN),2022,525,369092.7085,5032125.582,45.426109,-75.678393,594
__3ZA8LL,GOULBURN AVE btwn LAURIER AVE E & OSGOODE ST (__3ZA8LL),2022,426,369310.3664,5032257.999,45.427281,-75.675594,595
__3ZA7UC,CUMMINGS AVE btwn BURN ST & GARDENVALE RD (__3ZA7UC),2022,4388,372365.2939,5033135.296,45.434886,-75.636438,596
__3ZACD2,DIAMONDVIEW RD btwn BAIRD SIDE RD & THOMAS A. DOLAN PKWY (__3ZACD2),2022,813,334408.719,5026342.365,45.376398,-76.121957,597
__3ZACLX,EQUESTRIAN DR btwn POMMEL CRES & STABLE WAY (__3ZACLX),2022,1204,354615.2104,5016514.983,45.286824,-75.864963,598
__3ZA5CM,ARBUSTE AVE btwn JONQUILLE WAY & SEQUOIA DR (__3ZA5CM),2022,38,386653.0391,5040551.64,45.500084,-75.452617,599
__3ZAC61,ASHTON STATION RD btwn ASHTON STATION RD & GLENASHTON RD (BECKWITH TWP) (__3ZAC61),2022,348,342262.8788,5001132.667,45.149172,-76.02358,600
__3ZA0VK,BALMORAL DR btwn LIMEBANK RD & RIVER RD (__3ZA0VK),2022,162,368295.1532,5019688.37,45.314275,-75.690183,601
__3ZA559,BEN ROYAL AVE btwn ALDERGROVE WAY & NICKERSON WAY (__3ZA559),2022,257,377732.763,5014257.945,45.264498,-75.570628,602
__5SPTFU,BREEZY HEIGHTS RD (__5SPTFU),2022,79,328470.3357,5022670.977,45.343586,-76.197953,603
__3ZACJW,HAMILTON ST btwn COLONEL MURRAY ST & MCBEAN ST (__3ZACJW),2022,217,356934.1146,5006150.848,45.193397,-75.83649,604
__3ZACJ1,COLONEL MURRAY ST btwn HAMILTON ST & PERTH ST (__3ZACJ1),2022,627,356920.1151,5006276.348,45.194528,-75.836655,605
__3ZABWM,ELMHURST ST btwn DUNDEE AVE & IVANHOE AVE (__3ZABWM),2022,757,360488.1765,5024637.017,45.359466,-75.789188,606
__7YK17E,ERIC CZAPNIK WAY btwn Continuation of ERIC CZAPNIK WAY & ST. JOSEPH ST (__7YK17E),2022,337,382999.6524,5038788.029,45.484636,-75.499639,607
__3ZA1NV,LEAVER AVE btwn BEAVER RDG & ELEANOR DR (__3ZA1NV),2022,683,364996.8447,5024825.008,45.360785,-75.73162,608
__3ZA6HA,MCVAGH RD btwn BURTON RD & DEVINE RD (__3ZA6HA),2022,325,392557.1056,5022147.095,45.333784,-75.380361,609
__3ZAC5L,MOONSTONE RD btwn ROTHBOURNE RD & WALGREEN RD (__3ZAC5L),2022,865,347090.0583,5014133.52,45.265888,-75.961091,610
__3ZA4SI,UPPER DWYER HILL RD btwn GRAINGER PARK RD & KINBURN SIDE RD (__3ZA4SI),2022,1360,326090.1582,5023232.238,45.348713,-76.228301,611
__7NLO4P,PICCADILLY AVE btwn PERTHSHIRE PRIV & WELLINGTON ST W (__7NLO4P),2022,307,364233.5995,5028882.576,45.397359,-75.740873,612
__3ZA5O6,ST. EMMANUEL TER (__3ZA5O6),2022,228,379689.5781,5037831.063,45.476389,-75.542123,613
__3ZA487,GALETTA SIDE RD btwn LUNNEY RD & OTTAWA ROAD 29 (__3ZA487),2022,607,318888.7157,5027115.714,45.383841,-76.320092,614
__3ZBNCI,LEACOCK DR btwn LEACOCK WAY & TIFFANY CRES (__3ZBNCI),2022,1241,351598.455,5020609.621,45.323876,-75.903032,615
__3ZA14O,IRVING AVE btwn EDGAR ST & GLADSTONE AVE (__3ZA14O),2022,112,365832.2,5029334.559,45.401288,-75.720401,616
__3ZA9NG,ROBINSON AVE btwn HURDMAN RD & LEES AVE (__3ZA9NG),2022,241,370035.6201,5031281.168,45.418424,-75.666456,617
__3ZA5A4,MARKLAND CRES btwn LEWISTON AVE & ROBLYN WAY (__3ZA5A4),2022,253,365996.95,5016095.85,45.282154,-75.719934,618
